area,iso_area,building_type,building_name,betweenness,degree_centrality,eigenvector_centrality,closeness_centrality,degree,clustering_coef,id,area_norm,iso_area_norm,degree_norm
4,17,mosque,MS1543,0.0,0.015503875968992248,0.05132655461062452,0.23626373626373626,2,1.0,MS1543_084,4.8368763452562333e-05,0.00022091693523235264,0.031746031746031744
4,46,mosque,MS1543,0.0,0.007751937984496124,0.04288397848193514,0.23583180987202926,1,0,MS1543_085,4.8368763452562333e-05,0.0005977752365110718,0.015873015873015872
4,538,mosque,MS1543,0.0,0.007751937984496124,0.016779305470488913,0.22241379310344828,1,0,MS1543_086,4.8368763452562333e-05,0.006991371244412101,0.015873015873015872
4,311,mosque,MS1543,0.0,0.007751937984496124,0.09991692651681279,0.26597938144329897,1,0,MS1543_087,4.8368763452562333e-05,0.004041480403368334,0.015873015873015872
4,6,mosque,MS1543,0.0,0.015503875968992248,0.14280090499874792,0.2721518987341772,2,1.0,MS1543_088,4.8368763452562333e-05,7.797068302318329e-05,0.031746031746031744
4,98,mosque,MS1543,0.0,0.007751937984496124,0.04288397848193514,0.23583180987202926,1,0,MS1543_089,4.8368763452562333e-05,0.001273521156045327,0.015873015873015872
4,21,mosque,MS1543,0.0,0.015503875968992248,0.14280090499874792,0.2721518987341772,2,1.0,MS1543_090,4.8368763452562333e-05,0.0002728973905811415,0.031746031746031744
4,14,mosque,MS1543,0.0,0.007751937984496124,0.09991692651681279,0.26597938144329897,1,0,MS1543_091,4.8368763452562333e-05,0.00018193159372076098,0.015873015873015872
4,35,mosque,MS1543,0.0,0.015503875968992248,0.14280090499874792,0.2721518987341772,2,1.0,MS1543_092,4.8368763452562333e-05,0.00045482898430190247,0.031746031746031744
3,126,mosque,MS1543,0.01685866822131357,0.023255813953488372,0.006248082523061257,0.2332730560578662,3,0,MS1543_093,3.627657258942175e-05,0.001637384343486849,0.047619047619047616
3,1158,mosque,MS1543,0.0,0.015503875968992248,0.005313915691948259,0.15886699507389163,2,1.0,MS1543_094,3.627657258942175e-05,0.015048341823474374,0.031746031746031744
2,4,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_095,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,4,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_096,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,7,mosque,MS1543,0.0,0.007751937984496124,0.0023419874250180553,0.20347003154574134,1,0,MS1543_097,2.4184381726281167e-05,9.096579686038049e-05,0.015873015873015872
2,7,mosque,MS1543,0.0,0.007751937984496124,0.002266829046218855,0.2028301886792453,1,0,MS1543_098,2.4184381726281167e-05,9.096579686038049e-05,0.015873015873015872
2,7,mosque,MS1543,0.0,0.007751937984496124,0.0023419874250180553,0.20347003154574134,1,0,MS1543_099,2.4184381726281167e-05,9.096579686038049e-05,0.015873015873015872
2,7,mosque,MS1543,0.0,0.007751937984496124,0.002266829046218855,0.2028301886792453,1,0,MS1543_100,2.4184381726281167e-05,9.096579686038049e-05,0.015873015873015872
2,5,mosque,MS1543,0.0,0.007751937984496124,0.0008050219040498931,0.17063492063492064,1,0,MS1543_101,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,5,mosque,MS1543,0.0,0.007751937984496124,0.002266829046218855,0.2028301886792453,1,0,MS1543_102,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,4,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_103,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,4,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_104,2.4184381726281167e-05,5.1980455348788854e-05,0.015873015873015872
2,5,mosque,MS1543,0.0,0.007751937984496124,0.011975731669532487,0.18220338983050846,1,0,MS1543_105,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,6,mosque,MS1543,0.0,0.007751937984496124,0.011975731669532487,0.18220338983050846,1,0,MS1543_106,2.4184381726281167e-05,7.797068302318329e-05,0.015873015873015872
2,6,mosque,MS1543,0.0,0.007751937984496124,0.011975731669532487,0.18220338983050846,1,0,MS1543_107,2.4184381726281167e-05,7.797068302318329e-05,0.015873015873015872
2,5,mosque,MS1543,0.0,0.007751937984496124,0.011975731669532487,0.18220338983050846,1,0,MS1543_108,2.4184381726281167e-05,6.497556918598607e-05,0.015873015873015872
2,5,mosque,MS1543,0.034318475452196386,0.015503875968992248,0.11189265818634528,0.2727272727272727,2,0,MS1543_109,2.4184381726281167e-05,6.497556918598607e-05,0.031746031746031744
2,6,mosque,MS1543,0.034318475452196386,0.015503875968992248,0.11189265818634528,0.2727272727272727,2,0,MS1543_110,2.4184381726281167e-05,7.797068302318329e-05,0.031746031746031744
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_111,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_112,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_113,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_114,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_115,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_116,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0010721958638454246,0.18832116788321168,1,0,MS1543_117,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,3,mosque,MS1543,0.0,0.007751937984496124,0.0024865603069799272,0.20476190476190476,1,0,MS1543_118,2.4184381726281167e-05,3.8985341511591644e-05,0.015873015873015872
2,1082,mosque,MS1543,0.0,0.015503875968992248,0.005313915691948259,0.15886699507389163,2,1.0,MS1543_119,2.4184381726281167e-05,0.014060713171847386,0.031746031746031744
2,42,mosque,MS1543,0.0,0.007751937984496124,0.04288397848193514,0.23583180987202926,1,0,MS1543_120,2.4184381726281167e-05,0.000545794781162283,0.015873015873015872
2,44,mosque,MS1543,0.0,0.015503875968992248,0.14280090499874792,0.2721518987341772,2,1.0,MS1543_121,2.4184381726281167e-05,0.0005717850088366774,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_122,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_123,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_124,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_125,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_126,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1,mosque,MS1543,0.006465716131413788,0.015503875968992248,0.020539749373602954,0.2231833910034602,2,0,MS1543_127,1.2092190863140583e-05,1.2995113837197213e-05,0.031746031746031744
1,1968,mosque,MS1543,0.032668881506090756,0.015503875968992248,0.01813120646803915,0.22357019064124783,2,0,MS1543_128,1.2092190863140583e-05,0.025574384031604117,0.031746031746031744
1,438,mosque,MS1543,0.0,0.007751937984496124,0.001452686393192227,0.1575091575091575,1,0,MS1543_129,1.2092190863140583e-05,0.00569185986069238,0.015873015873015872
14436,5073,mosque,MS1303,0.0,0.030303030303030304,0.00865852335854882,0.21710526315789475,1,0,MS1303_000,0.17456286730029746,0.06592421249610146,0.015873015873015872
2013,2317,mosque,MS1303,0.8484848484848484,0.4545454545454546,0.6235616213065789,0.532258064516129,15,0.01904761904761905,MS1303_001,0.024341580207501996,0.030109678760785945,0.23809523809523808
386,694,mosque,MS1303,0.26357323232323243,0.15151515151515152,0.24125257122256955,0.4125,5,0.2,MS1303_002,0.0046675856731722655,0.009018609003014866,0.07936507936507936
211,458,mosque,MS1303,0.026199494949494948,0.06060606060606061,0.16746876782213613,0.358695652173913,2,0,MS1303_003,0.002551452272122663,0.005951762137436324,0.031746031746031744
135,427,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_004,0.0016324457665239788,0.00554891360848321,0.015873015873015872
127,426,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_005,0.001535708239618854,0.005535918494646013,0.015873015873015872
119,157,mosque,MS1303,0.18434343434343442,0.12121212121212122,0.20880337535137744,0.4024390243902439,4,0,MS1303_006,0.0014389707127137295,0.0020402328724399626,0.06349206349206349
95,172,mosque,MS1303,0.0,0.030303030303030304,0.013655352303146288,0.2323943661971831,1,0,MS1303_007,0.0011487581319983555,0.002235159579997921,0.015873015873015872
91,206,mosque,MS1303,0.17045454545454547,0.06060606060606061,0.03754570479735303,0.29464285714285715,2,0,MS1303_008,0.001100389368545793,0.002676993450462626,0.031746031746031744
88,352,mosque,MS1303,0.06060606060606061,0.06060606060606061,0.05899859243807327,0.3,2,0,MS1303_009,0.0010641127959563714,0.004574280070693419,0.031746031746031744
87,1533,mosque,MS1303,0.11742424242424243,0.06060606060606061,0.15297972242288913,0.36666666666666664,2,0,MS1303_010,0.0010520206050932308,0.01992150951242333,0.031746031746031744
80,252,mosque,MS1303,0.122790404040404,0.18181818181818182,0.1696071422198044,0.33,6,0.13333333333333333,MS1303_011,0.0009673752690512467,0.003274768686973698,0.09523809523809523
74,456,mosque,MS1303,0.08617424242424243,0.12121212121212122,0.2646548642043957,0.3793103448275862,4,0.3333333333333333,MS1303_012,0.0008948221238724032,0.00592577190976193,0.06349206349206349
63,401,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_013,0.0007618080243778568,0.005211040648716083,0.015873015873015872
57,73,mosque,MS1303,0.016414141414141412,0.06060606060606061,0.060663211112336295,0.29464285714285715,2,0,MS1303_014,0.0006892548791990133,0.0009486433101153966,0.031746031746031744
57,276,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_015,0.0006892548791990133,0.003586651419066431,0.015873015873015872
53,102,mosque,MS1303,0.0,0.030303030303030304,0.03113220294688586,0.22448979591836735,1,0,MS1303_016,0.000640886115746451,0.0013255016113941159,0.015873015873015872
51,148,mosque,MS1303,0.0,0.06060606060606061,0.210375092499714,0.3626373626373626,2,1.0,MS1303_017,0.0006167017340201697,0.0019232768479051877,0.031746031746031744
51,102,mosque,MS1303,0.0,0.030303030303030304,0.0005213360858569144,0.16336633663366337,1,0,MS1303_018,0.0006167017340201697,0.0013255016113941159,0.015873015873015872
50,1686,mosque,MS1303,0.06060606060606061,0.06060606060606061,0.03741056817609134,0.275,2,0,MS1303_019,0.0006046095431570292,0.021909761929514503,0.031746031746031744
48,163,mosque,MS1303,0.11742424242424243,0.06060606060606061,0.009211135554954463,0.2357142857142857,2,0,MS1303_020,0.000580425161430748,0.002118203555463146,0.031746031746031744
46,314,mosque,MS1303,0.2196969696969697,0.06060606060606061,0.15301099853343783,0.38372093023255816,2,0,MS1303_021,0.0005562407797044668,0.004080465744879925,0.031746031746031744
46,138,mosque,MS1303,0.06060606060606061,0.06060606060606061,0.002252533434824261,0.19411764705882353,2,0,MS1303_022,0.0005562407797044668,0.0017933257095332155,0.031746031746031744
43,221,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_023,0.0005199642071150451,0.002871920158020584,0.015873015873015872
40,534,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_024,0.00048368763452562335,0.006939390789063312,0.015873015873015872
38,483,mosque,MS1303,0.0,0.030303030303030304,0.1443211990643403,0.35106382978723405,1,0,MS1303_025,0.00045950325279934216,0.006276639983366254,0.015873015873015872
29,382,mosque,MS1303,0.06060606060606061,0.09090909090909091,0.1345124371133718,0.28695652173913044,3,0.3333333333333333,MS1303_026,0.0003506735350310769,0.004964133485809335,0.047619047619047616
27,659,mosque,MS1303,0.057765151515151526,0.12121212121212122,0.2853970489460994,0.3793103448275862,4,0.5,MS1303_027,0.0003264891533047958,0.008563780018712963,0.06349206349206349
26,223,mosque,MS1303,0.0022095959595959595,0.06060606060606061,0.10001317961798274,0.28205128205128205,2,0,MS1303_028,0.00031439696244165517,0.0028979103856949786,0.031746031746031744
24,153,mosque,MS1303,0.0,0.06060606060606061,0.09509419410316038,0.3113207547169811,2,1.0,MS1303_029,0.000290212580715374,0.001988252417091174,0.031746031746031744
24,157,mosque,MS1303,0.0,0.06060606060606061,0.09509419410316038,0.3113207547169811,2,1.0,MS1303_030,0.000290212580715374,0.0020402328724399626,0.031746031746031744
24,59,mosque,MS1303,0.0,0.030303030303030304,0.03925619350774627,0.25,1,0,MS1303_031,0.000290212580715374,0.0007667117163946357,0.015873015873015872
24,64,mosque,MS1303,0.005681818181818182,0.06060606060606061,0.053296813571921176,0.25384615384615383,2,0,MS1303_032,0.000290212580715374,0.0008316872855806217,0.031746031746031744
14,37,mosque,MS1303,0.0,0.030303030303030304,0.04832734712077158,0.2894736842105263,1,0,MS1303_033,0.00016929067208396818,0.0004808192119762969,0.015873015873015872
8151,191,mosque,MS1576,0.10714285714285714,0.5,0.4291655898544375,0.5,4,0,MS1576_000,0.0985634477254589,0.0024820667429046677,0.06349206349206349
293,669,mosque,MS1576,0.7142857142857142,0.75,0.5578426242263834,0.8,6,0,MS1576_001,0.003543011922900191,0.008693731157084937,0.09523809523809523
162,354,mosque,MS1576,0.0,0.125,0.18392247554363383,0.47058823529411764,1,0,MS1576_002,0.0019589349198287746,0.004600270298367814,0.015873015873015872
156,733,mosque,MS1576,0.25,0.25,0.2063551793046448,0.5333333333333333,2,0,MS1576_003,0.0018863817746499311,0.009525418442665558,0.031746031746031744
124,705,mosque,MS1576,0.0,0.125,0.06803689773779185,0.36363636363636365,1,0,MS1576_004,0.0014994316670294324,0.009161555255224036,0.015873015873015872
20,0,mosque,MS1576,0.03571428571428571,0.25,0.3254187865625544,0.5333333333333333,2,0,MS1576_005,0.00024184381726281167,0.0,0.031746031746031744
18,2,mosque,MS1576,0.03571428571428571,0.25,0.3254187865625544,0.5333333333333333,2,0,MS1576_006,0.00021765943553653052,2.5990227674394427e-05,0.031746031746031744
13,1,mosque,MS1576,0.03571428571428571,0.25,0.3254187865625544,0.5333333333333333,2,0,MS1576_007,0.00015719848122082759,1.2995113837197213e-05,0.031746031746031744
12,1,mosque,MS1576,0.03571428571428571,0.25,0.3254187865625544,0.5333333333333333,2,0,MS1576_008,0.000145106290357687,1.2995113837197213e-05,0.031746031746031744
9144,1456,mosque,MS1614,0.0,0.022222222222222223,0.02728451544508724,0.27439024390243905,1,0,MS1614_000,0.1105709932525575,0.018920885746959142,0.015873015873015872
2221,2014,mosque,MS1614,0.8505050505050505,0.48888888888888893,0.657308906555462,0.5769230769230769,22,0.012987012987012988,MS1614_001,0.026856755907035238,0.02617215926811519,0.3492063492063492
456,447,mosque,MS1614,0.398989898989899,0.26666666666666666,0.2803074608691738,0.44554455445544555,12,0.015151515151515152,MS1614_002,0.005514039033592107,0.005808815885227155,0.19047619047619047
396,379,mosque,MS1614,0.3984848484848485,0.26666666666666666,0.1044233531746863,0.36885245901639346,12,0.015151515151515152,MS1614_003,0.004788507581803671,0.004925148144297744,0.19047619047619047
332,333,mosque,MS1614,0.000505050505050505,0.06666666666666667,0.19952148624792074,0.375,3,0.6666666666666666,MS1614_004,0.004014607366562674,0.0043273729077866726,0.047619047619047616
42,42,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_005,0.0005078720162519045,0.000545794781162283,0.015873015873015872
42,42,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_006,0.0005078720162519045,0.000545794781162283,0.015873015873015872
25,25,mosque,MS1614,0.18333333333333332,0.044444444444444446,0.1520720706528627,0.45,2,0,MS1614_007,0.0003023047715785146,0.0003248778459299303,0.031746031746031744
25,25,mosque,MS1614,0.044444444444444446,0.044444444444444446,0.1366704556690834,0.375,2,0,MS1614_008,0.0003023047715785146,0.0003248778459299303,0.031746031746031744
23,23,mosque,MS1614,0.0,0.044444444444444446,0.18718301617059815,0.40540540540540543,2,1.0,MS1614_009,0.0002781203898522334,0.0002988876182555359,0.031746031746031744
15,15,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_010,0.00018138286294710877,0.0001949267075579582,0.015873015873015872
15,15,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_011,0.00018138286294710877,0.0001949267075579582,0.015873015873015872
15,15,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_012,0.00018138286294710877,0.0001949267075579582,0.015873015873015872
15,15,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_013,0.00018138286294710877,0.0001949267075579582,0.015873015873015872
13,13,mosque,MS1614,0.0,0.022222222222222223,0.02728451544508724,0.27439024390243905,1,0,MS1614_014,0.00015719848122082759,0.00016893647988356378,0.015873015873015872
12,14,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_015,0.000145106290357687,0.00018193159372076098,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_016,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_017,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_018,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_019,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_020,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_021,0.00013301409949454643,0.00014294625220916934,0.015873015873015872
11,11,mosque,MS1614,0.0,0.044444444444444446,0.026049846178517196,0.2727272727272727,2,1.0,MS1614_022,0.00013301409949454643,0.00014294625220916934,0.031746031746031744
10,10,mosque,MS1614,0.18333333333333332,0.044444444444444446,0.1520720706528627,0.45,2,0,MS1614_023,0.00012092190863140584,0.00012995113837197214,0.031746031746031744
10,10,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_024,0.00012092190863140584,0.00012995113837197214,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_025,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_026,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_027,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.044444444444444446,0.026049846178517196,0.2727272727272727,2,1.0,MS1614_028,0.00010882971776826526,0.00011695602453477492,0.031746031746031744
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_029,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,41,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_030,0.00010882971776826526,0.0005327996673250857,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_031,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.044444444444444446,0.044444444444444446,0.1366704556690834,0.375,2,0,MS1614_032,0.00010882971776826526,0.00011695602453477492,0.031746031746031744
9,9,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_033,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_034,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_035,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_036,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_037,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_038,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_039,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
9,9,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_040,0.00010882971776826526,0.00011695602453477492,0.015873015873015872
8,8,mosque,MS1614,0.0,0.022222222222222223,0.02084861696243706,0.2710843373493976,1,0,MS1614_041,9.673752690512467e-05,0.00010396091069757771,0.015873015873015872
8,5,mosque,MS1614,0.0,0.022222222222222223,0.13122345369042565,0.36885245901639346,1,0,MS1614_042,9.673752690512467e-05,6.497556918598607e-05,0.015873015873015872
7,7,mosque,MS1614,0.0,0.022222222222222223,0.0559595624801725,0.3103448275862069,1,0,MS1614_043,8.464533604198409e-05,9.096579686038049e-05,0.015873015873015872
4,4,mosque,MS1614,0.0,0.044444444444444446,0.17105536370726862,0.371900826446281,2,1.0,MS1614_044,4.8368763452562333e-05,5.1980455348788854e-05,0.031746031746031744
4,4,mosque,MS1614,0.0,0.044444444444444446,0.17105536370726862,0.371900826446281,2,1.0,MS1614_045,4.8368763452562333e-05,5.1980455348788854e-05,0.031746031746031744
2424,76952,mosque,MS1445,0.0,0.3333333333333333,0.2818457979386572,0.6,1,0,MS1445_000,0.029311470652252775,1.0,0.015873015873015872
563,3737,mosque,MS1445,0.6666666666666666,1.0,0.6116286437343043,1.0,3,0.3333333333333333,MS1445_001,0.006807903455948149,0.04856274040960599,0.047619047619047616
517,432,mosque,MS1445,0.0,0.6666666666666666,0.5227204550943348,0.75,2,1.0,MS1445_002,0.0062516626762436816,0.005613889177669197,0.031746031746031744
8,8,mosque,MS1445,0.0,0.6666666666666666,0.5227204550943348,0.75,2,1.0,MS1445_003,9.673752690512467e-05,0.00010396091069757771,0.031746031746031744
4769,2268,mosque,MS1573,0.11092436974789917,0.05714285714285714,0.07885302419504046,0.38461538461538464,2,0,MS1573_000,0.05766765822631745,0.02947291818276328,0.031746031746031744
1363,719,mosque,MS1573,0.5498599439775911,0.2857142857142857,0.37866618822464376,0.5737704918032787,10,0.1111111111111111,MS1573_001,0.016481656146460615,0.009343486848944796,0.15873015873015872
832,712,mosque,MS1573,0.0488795518207283,0.14285714285714285,0.18349769741874167,0.4069767441860465,5,0.3,MS1573_002,0.010060702798132965,0.009252521052084416,0.07936507936507936
415,435,mosque,MS1573,0.0008403361344537816,0.05714285714285714,0.029473353204337055,0.28688524590163933,2,0,MS1573_003,0.005018259208203342,0.005652874519180788,0.031746031746031744
290,785,mosque,MS1573,0.09159663865546219,0.14285714285714285,0.15108594289695168,0.4069767441860465,5,0.2,MS1573_004,0.0035067353503107695,0.010201164362199812,0.07936507936507936
282,100,mosque,MS1573,0.027731092436974792,0.05714285714285714,0.1258863050960483,0.3888888888888889,2,0,MS1573_005,0.0034099978234056446,0.0012995113837197213,0.031746031746031744
250,487,mosque,MS1573,0.14957983193277313,0.19999999999999998,0.3211011290130348,0.4861111111111111,7,0.19047619047619047,MS1573_006,0.003023047715785146,0.0063286204387150435,0.1111111111111111
194,2,mosque,MS1573,0.6288515406162465,0.5142857142857142,0.5689529738380348,0.5932203389830508,18,0.032679738562091505,MS1573_007,0.002345885027449273,2.5990227674394427e-05,0.2857142857142857
165,833,mosque,MS1573,0.0032212885154061627,0.05714285714285714,0.03603991248358829,0.2966101694915254,2,0,MS1573_008,0.0019952114924181963,0.010824929826385278,0.031746031746031744
59,205,mosque,MS1573,0.0,0.05714285714285714,0.17765108172983268,0.3888888888888889,2,1.0,MS1573_009,0.0007134392609252945,0.002663998336625429,0.031746031746031744
57,0,mosque,MS1573,0.0016806722689075631,0.05714285714285714,0.04712020582725185,0.2966101694915254,2,0,MS1573_010,0.0006892548791990133,0.0,0.031746031746031744
46,93,mosque,MS1573,0.05714285714285715,0.05714285714285714,0.016392088506240417,0.2845528455284553,2,0,MS1573_011,0.0005562407797044668,0.001208545586859341,0.031746031746031744
44,359,mosque,MS1573,0.0,0.02857142857142857,0.003271875572564305,0.2229299363057325,1,0,MS1573_012,0.0005320563979781857,0.0046652458675538,0.015873015873015872
25,59,mosque,MS1573,0.022128851540616248,0.05714285714285714,0.08498646508856161,0.3763440860215054,2,0,MS1573_013,0.0003023047715785146,0.0007667117163946357,0.031746031746031744
24,679,mosque,MS1573,0.05224089635854342,0.08571428571428572,0.11162106110606444,0.3888888888888889,3,0.3333333333333333,MS1573_014,0.000290212580715374,0.008823682295456908,0.047619047619047616
24,27,mosque,MS1573,0.0,0.02857142857142857,0.015711911556531857,0.2755905511811024,1,0,MS1573_015,0.000290212580715374,0.0003508680736043248,0.015873015873015872
22,79,mosque,MS1573,0.0488795518207283,0.11428571428571428,0.242749471604167,0.4666666666666667,4,0.5,MS1573_016,0.00026602819898909286,0.0010266139931385798,0.06349206349206349
11,85,mosque,MS1573,0.0,0.02857142857142857,0.07558114862247615,0.3684210526315789,1,0,MS1573_017,0.00013301409949454643,0.0011045846761617631,0.015873015873015872
11,92,mosque,MS1573,0.0,0.02857142857142857,0.11356057100018647,0.3763440860215054,1,0,MS1573_018,0.00013301409949454643,0.0011955504730221437,0.015873015873015872
11,154,mosque,MS1573,0.0,0.02857142857142857,0.11356057100018647,0.3763440860215054,1,0,MS1573_019,0.00013301409949454643,0.002001247530928371,0.015873015873015872
11,153,mosque,MS1573,0.0,0.02857142857142857,0.11356057100018647,0.3763440860215054,1,0,MS1573_020,0.00013301409949454643,0.001988252417091174,0.015873015873015872
11,53,mosque,MS1573,0.0,0.02857142857142857,0.06409051072964622,0.330188679245283,1,0,MS1573_021,0.00013301409949454643,0.0006887410333714523,0.015873015873015872
